Circuit Id,Generic Linear 5 Qubit Machine,Armonk,Burlington,Essex,London,Ourense,Rome,Vigo,Yorktown
1.10,2020-07-03 10.56AM - 1.10 Bernstein Vazrani for value 3 with 3 qubits - Logical Data Precedence Graph.csv,N/A,2020-07-03 10.56AM - 1.10 Bernstein Vazrani for value 3 with 3 qubits - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.10 Bernstein Vazrani for value 3 with 3 qubits - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.10 Bernstein Vazrani for value 3 with 3 qubits - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.10 Bernstein Vazrani for value 3 with 3 qubits - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.10 Bernstein Vazrani for value 3 with 3 qubits - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.10 Bernstein Vazrani for value 3 with 3 qubits - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.10 Bernstein Vazrani for value 3 with 3 qubits - Logical Data Precedence Graph.csv
1.11,2020-07-03 10.56AM - 1.11 Simons Algorithm for 11 - Logical Data Precedence Graph.csv,N/A,2020-07-03 10.56AM - 1.11 Simons Algorithm for 11 - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.11 Simons Algorithm for 11 - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.11 Simons Algorithm for 11 - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.11 Simons Algorithm for 11 - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.11 Simons Algorithm for 11 - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.11 Simons Algorithm for 11 - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.11 Simons Algorithm for 11 - Logical Data Precedence Graph.csv
1.12,2020-07-03 10.56AM - 1.12 3 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,N/A,2020-07-03 10.56AM - 1.12 3 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.12 3 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.12 3 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.12 3 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.12 3 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.12 3 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.12 3 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv
1.13,2020-07-03 10.56AM - 1.13 4 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,N/A,2020-07-03 10.56AM - 1.13 4 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.13 4 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.13 4 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.13 4 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.13 4 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.13 4 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.13 4 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv
1.14,2020-07-03 10.56AM - 1.14 5 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,N/A,2020-07-03 10.56AM - 1.14 5 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.14 5 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.14 5 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.14 5 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.14 5 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.14 5 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv,2020-07-03 10.56AM - 1.14 5 Qubit Quantum Fourier Transform - Logical Data Precedence Graph.csv
1.15,2020-07-03 10.56AM - 1.15 Gover's search with 9 items - Logical Data Precedence Graph.csv,N/A,2020-07-03 11.04AM - 1.15 Gover's search with 9 items - Logical Data Precedence Graph.csv,2020-07-03 11.11AM - 1.15 Gover's search with 9 items - Logical Data Precedence Graph.csv,2020-07-03 11.19AM - 1.15 Gover's search with 9 items - Logical Data Precedence Graph.csv,2020-07-03 11.27AM - 1.15 Gover's search with 9 items - Logical Data Precedence Graph.csv,2020-07-03 11.34AM - 1.15 Gover's search with 9 items - Logical Data Precedence Graph.csv,2020-07-03 11.42AM - 1.15 Gover's search with 9 items - Logical Data Precedence Graph.csv,2020-07-03 11.50AM - 1.15 Gover's search with 9 items - Logical Data Precedence Graph.csv
1.16,2020-07-03 11.57AM - 1.16 Quantum Approximate Optimization MaxCut - Logical Data Precedence Graph.csv,N/A,2020-07-03 11.57AM - 1.16 Quantum Approximate Optimization MaxCut - Logical Data Precedence Graph.csv,2020-07-03 11.57AM - 1.16 Quantum Approximate Optimization MaxCut - Logical Data Precedence Graph.csv,2020-07-03 11.57AM - 1.16 Quantum Approximate Optimization MaxCut - Logical Data Precedence Graph.csv,2020-07-03 11.57AM - 1.16 Quantum Approximate Optimization MaxCut - Logical Data Precedence Graph.csv,2020-07-03 11.57AM - 1.16 Quantum Approximate Optimization MaxCut - Logical Data Precedence Graph.csv,2020-07-03 11.57AM - 1.16 Quantum Approximate Optimization MaxCut - Logical Data Precedence Graph.csv,2020-07-03 11.57AM - 1.16 Quantum Approximate Optimization MaxCut - Logical Data Precedence Graph.csv
1.17,2020-07-03 11.58AM - 1.17 011_3_qubit_grover_50_ - Logical Data Precedence Graph.csv,N/A,2020-07-03 12.11PM - 1.17 011_3_qubit_grover_50_ - Logical Data Precedence Graph.csv,2020-07-03 12.24PM - 1.17 011_3_qubit_grover_50_ - Logical Data Precedence Graph.csv,2020-07-03 12.36PM - 1.17 011_3_qubit_grover_50_ - Logical Data Precedence Graph.csv,2020-07-03 12.49PM - 1.17 011_3_qubit_grover_50_ - Logical Data Precedence Graph.csv,2020-07-03 13.01PM - 1.17 011_3_qubit_grover_50_ - Logical Data Precedence Graph.csv,2020-07-03 13.13PM - 1.17 011_3_qubit_grover_50_ - Logical Data Precedence Graph.csv,2020-07-03 13.26PM - 1.17 011_3_qubit_grover_50_ - Logical Data Precedence Graph.csv
1.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.19,2020-07-03 13.40PM - 1.19 bernstein-vazirani - Logical Data Precedence Graph.csv,N/A,2020-07-03 13.40PM - 1.19 bernstein-vazirani - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.19 bernstein-vazirani - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.19 bernstein-vazirani - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.19 bernstein-vazirani - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.19 bernstein-vazirani - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.19 bernstein-vazirani - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.19 bernstein-vazirani - Logical Data Precedence Graph.csv
1.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.21,2020-07-03 13.40PM - 1.21 Deutsch_Algorithm - Logical Data Precedence Graph.csv,N/A,2020-07-03 13.40PM - 1.21 Deutsch_Algorithm - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.21 Deutsch_Algorithm - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.21 Deutsch_Algorithm - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.21 Deutsch_Algorithm - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.21 Deutsch_Algorithm - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.21 Deutsch_Algorithm - Logical Data Precedence Graph.csv,2020-07-03 13.40PM - 1.21 Deutsch_Algorithm - Logical Data Precedence Graph.csv
1.22,2020-07-03 13.41PM - 1.22 inverseqft1 - Logical Data Precedence Graph.csv,N/A,2020-07-03 13.41PM - 1.22 inverseqft1 - Logical Data Precedence Graph.csv,2020-07-03 13.41PM - 1.22 inverseqft1 - Logical Data Precedence Graph.csv,2020-07-03 13.41PM - 1.22 inverseqft1 - Logical Data Precedence Graph.csv,2020-07-03 13.41PM - 1.22 inverseqft1 - Logical Data Precedence Graph.csv,2020-07-03 13.41PM - 1.22 inverseqft1 - Logical Data Precedence Graph.csv,2020-07-03 13.41PM - 1.22 inverseqft1 - Logical Data Precedence Graph.csv,2020-07-03 13.41PM - 1.22 inverseqft1 - Logical Data Precedence Graph.csv
1.23,2020-07-03 13.42PM - 1.23 inverseqft2 - Logical Data Precedence Graph.csv,N/A,2020-07-03 13.42PM - 1.23 inverseqft2 - Logical Data Precedence Graph.csv,2020-07-03 13.42PM - 1.23 inverseqft2 - Logical Data Precedence Graph.csv,2020-07-03 13.42PM - 1.23 inverseqft2 - Logical Data Precedence Graph.csv,2020-07-03 13.42PM - 1.23 inverseqft2 - Logical Data Precedence Graph.csv,2020-07-03 13.42PM - 1.23 inverseqft2 - Logical Data Precedence Graph.csv,2020-07-03 13.42PM - 1.23 inverseqft2 - Logical Data Precedence Graph.csv,2020-07-03 13.42PM - 1.23 inverseqft2 - Logical Data Precedence Graph.csv
1.24,2020-07-03 13.43PM - 1.24 ipea_3_pi_8 - Logical Data Precedence Graph.csv,N/A,2020-07-03 20.26PM - 1.24 ipea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-04 2.58AM - 1.24 ipea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-04 9.32AM - 1.24 ipea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-04 16.21PM - 1.24 ipea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-04 23.24PM - 1.24 ipea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-05 5.56AM - 1.24 ipea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-05 12.34PM - 1.24 ipea_3_pi_8 - Logical Data Precedence Graph.csv
1.25,2020-07-05 19.30PM - 1.25 iswap - Logical Data Precedence Graph.csv,N/A,2020-07-05 19.30PM - 1.25 iswap - Logical Data Precedence Graph.csv,2020-07-05 19.30PM - 1.25 iswap - Logical Data Precedence Graph.csv,2020-07-05 19.30PM - 1.25 iswap - Logical Data Precedence Graph.csv,2020-07-05 19.30PM - 1.25 iswap - Logical Data Precedence Graph.csv,2020-07-05 19.30PM - 1.25 iswap - Logical Data Precedence Graph.csv,2020-07-05 19.30PM - 1.25 iswap - Logical Data Precedence Graph.csv,2020-07-05 19.30PM - 1.25 iswap - Logical Data Precedence Graph.csv
1.26,2020-07-05 19.30PM - 1.26 pea_3_pi_8 - Logical Data Precedence Graph.csv,N/A,2020-07-06 18.50PM - 1.26 pea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-07 18.06PM - 1.26 pea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-08 17.11PM - 1.26 pea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-09 17.00PM - 1.26 pea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-10 17.06PM - 1.26 pea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-11 15.52PM - 1.26 pea_3_pi_8 - Logical Data Precedence Graph.csv,2020-07-12 15.14PM - 1.26 pea_3_pi_8 - Logical Data Precedence Graph.csv
1.27,2020-07-13 14.04PM - 1.27 qec - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.04PM - 1.27 qec - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.27 qec - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.27 qec - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.27 qec - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.27 qec - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.27 qec - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.27 qec - Logical Data Precedence Graph.csv
1.28,2020-07-13 14.04PM - 1.28 qe_qft_3 - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.04PM - 1.28 qe_qft_3 - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.28 qe_qft_3 - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.28 qe_qft_3 - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.28 qe_qft_3 - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.28 qe_qft_3 - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.28 qe_qft_3 - Logical Data Precedence Graph.csv,2020-07-13 14.04PM - 1.28 qe_qft_3 - Logical Data Precedence Graph.csv
1.29,2020-07-13 14.05PM - 1.29 qe_qft_4 - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.05PM - 1.29 qe_qft_4 - Logical Data Precedence Graph.csv,2020-07-13 14.05PM - 1.29 qe_qft_4 - Logical Data Precedence Graph.csv,2020-07-13 14.05PM - 1.29 qe_qft_4 - Logical Data Precedence Graph.csv,2020-07-13 14.05PM - 1.29 qe_qft_4 - Logical Data Precedence Graph.csv,2020-07-13 14.05PM - 1.29 qe_qft_4 - Logical Data Precedence Graph.csv,2020-07-13 14.05PM - 1.29 qe_qft_4 - Logical Data Precedence Graph.csv,2020-07-13 14.05PM - 1.29 qe_qft_4 - Logical Data Precedence Graph.csv
1.30,2020-07-13 14.06PM - 1.30 qe_qft_5 - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.07PM - 1.30 qe_qft_5 - Logical Data Precedence Graph.csv,2020-07-13 14.07PM - 1.30 qe_qft_5 - Logical Data Precedence Graph.csv,2020-07-13 14.08PM - 1.30 qe_qft_5 - Logical Data Precedence Graph.csv,2020-07-13 14.08PM - 1.30 qe_qft_5 - Logical Data Precedence Graph.csv,2020-07-13 14.08PM - 1.30 qe_qft_5 - Logical Data Precedence Graph.csv,2020-07-13 14.09PM - 1.30 qe_qft_5 - Logical Data Precedence Graph.csv,2020-07-13 14.09PM - 1.30 qe_qft_5 - Logical Data Precedence Graph.csv
1.31,2020-07-13 14.10PM - 1.31 qft - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.10PM - 1.31 qft - Logical Data Precedence Graph.csv,2020-07-13 14.10PM - 1.31 qft - Logical Data Precedence Graph.csv,2020-07-13 14.10PM - 1.31 qft - Logical Data Precedence Graph.csv,2020-07-13 14.10PM - 1.31 qft - Logical Data Precedence Graph.csv,2020-07-13 14.10PM - 1.31 qft - Logical Data Precedence Graph.csv,2020-07-13 14.10PM - 1.31 qft - Logical Data Precedence Graph.csv,2020-07-13 14.10PM - 1.31 qft - Logical Data Precedence Graph.csv
1.32,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv,2020-07-13 14.14PM - 1.32 qpt - Logical Data Precedence Graph.csv
1.33,2020-07-13 14.22PM - 1.33 rb - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.22PM - 1.33 rb - Logical Data Precedence Graph.csv,2020-07-13 14.22PM - 1.33 rb - Logical Data Precedence Graph.csv,2020-07-13 14.22PM - 1.33 rb - Logical Data Precedence Graph.csv,2020-07-13 14.22PM - 1.33 rb - Logical Data Precedence Graph.csv,2020-07-13 14.22PM - 1.33 rb - Logical Data Precedence Graph.csv,2020-07-13 14.22PM - 1.33 rb - Logical Data Precedence Graph.csv,2020-07-13 14.22PM - 1.33 rb - Logical Data Precedence Graph.csv
1.34,2020-07-13 14.29PM - 1.34 teleport - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.29PM - 1.34 teleport - Logical Data Precedence Graph.csv,2020-07-13 14.29PM - 1.34 teleport - Logical Data Precedence Graph.csv,2020-07-13 14.29PM - 1.34 teleport - Logical Data Precedence Graph.csv,2020-07-13 14.29PM - 1.34 teleport - Logical Data Precedence Graph.csv,2020-07-13 14.29PM - 1.34 teleport - Logical Data Precedence Graph.csv,2020-07-13 14.29PM - 1.34 teleport - Logical Data Precedence Graph.csv,2020-07-13 14.29PM - 1.34 teleport - Logical Data Precedence Graph.csv
1.35,2020-07-13 14.37PM - 1.35 teleportv2 - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.37PM - 1.35 teleportv2 - Logical Data Precedence Graph.csv,2020-07-13 14.37PM - 1.35 teleportv2 - Logical Data Precedence Graph.csv,2020-07-13 14.37PM - 1.35 teleportv2 - Logical Data Precedence Graph.csv,2020-07-13 14.37PM - 1.35 teleportv2 - Logical Data Precedence Graph.csv,2020-07-13 14.37PM - 1.35 teleportv2 - Logical Data Precedence Graph.csv,2020-07-13 14.37PM - 1.35 teleportv2 - Logical Data Precedence Graph.csv,2020-07-13 14.37PM - 1.35 teleportv2 - Logical Data Precedence Graph.csv
1.36,2020-07-13 14.41PM - 1.36 W-state - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.41PM - 1.36 W-state - Logical Data Precedence Graph.csv,2020-07-13 14.41PM - 1.36 W-state - Logical Data Precedence Graph.csv,2020-07-13 14.41PM - 1.36 W-state - Logical Data Precedence Graph.csv,2020-07-13 14.41PM - 1.36 W-state - Logical Data Precedence Graph.csv,2020-07-13 14.41PM - 1.36 W-state - Logical Data Precedence Graph.csv,2020-07-13 14.41PM - 1.36 W-state - Logical Data Precedence Graph.csv,2020-07-13 14.41PM - 1.36 W-state - Logical Data Precedence Graph.csv
1.37,2020-07-13 14.42PM - 1.37 W3test - Logical Data Precedence Graph.csv,N/A,2020-07-13 14.42PM - 1.37 W3test - Logical Data Precedence Graph.csv,2020-07-13 14.42PM - 1.37 W3test - Logical Data Precedence Graph.csv,2020-07-13 14.42PM - 1.37 W3test - Logical Data Precedence Graph.csv,2020-07-13 14.42PM - 1.37 W3test - Logical Data Precedence Graph.csv,2020-07-13 14.42PM - 1.37 W3test - Logical Data Precedence Graph.csv,2020-07-13 14.42PM - 1.37 W3test - Logical Data Precedence Graph.csv,2020-07-13 14.42PM - 1.37 W3test - Logical Data Precedence Graph.csv
